iter,loss,rmse
266,1.0010,1.0104
267,1.0001,1.0090
268,0.9992,1.0076
269,0.9985,1.0063
270,0.9976,1.0049
271,0.9968,1.0036
272,0.9960,1.0020
273,0.9953,1.0008
274,0.9945,0.9995
275,0.9937,0.9981
276,0.9930,0.9969
277,0.9922,0.9957
278,0.9915,0.9945
279,0.9908,0.9932
280,0.9900,0.9923
281,0.9892,0.9910
282,0.9884,0.9897
283,0.9875,0.9884
284,0.9867,0.9872
285,0.9860,0.9859
286,0.9851,0.9845
287,0.9843,0.9832
288,0.9836,0.9820
289,0.9829,0.9808
290,0.9822,0.9796
291,0.9814,0.9782
292,0.9807,0.9770
293,0.9799,0.9756
294,0.9792,0.9745
295,0.9785,0.9733
296,0.9777,0.9719
297,0.9770,0.9707
298,0.9763,0.9695
299,0.9757,0.9683
300,0.9750,0.9676
301,0.9743,0.9664
302,0.9736,0.9652
303,0.9729,0.9642
304,0.9722,0.9629
305,0.9715,0.9618
306,0.9708,0.9606
307,0.9701,0.9593
308,0.9694,0.9581
309,0.9687,0.9570
310,0.9680,0.9558
311,0.9673,0.9545
312,0.9666,0.9534
313,0.9658,0.9523
314,0.9651,0.9511
315,0.9646,0.9502
316,0.9640,0.9491
317,0.9633,0.9481
318,0.9627,0.9470
319,0.9621,0.9459
320,0.9615,0.9453
321,0.9609,0.9443
322,0.9603,0.9432
323,0.9595,0.9422
324,0.9588,0.9411
325,0.9582,0.9400
326,0.9576,0.9390
327,0.9568,0.9378
328,0.9562,0.9368
329,0.9555,0.9356
330,0.9548,0.9345
331,0.9542,0.9335
332,0.9535,0.9324
333,0.9529,0.9313
334,0.9523,0.9303
335,0.9517,0.9293
336,0.9512,0.9283
337,0.9506,0.9273
338,0.9500,0.9264
339,0.9494,0.9254
340,0.9488,0.9247
341,0.9482,0.9238
342,0.9476,0.9228
343,0.9470,0.9218
344,0.9464,0.9208
345,0.9458,0.9198
346,0.9452,0.9187
347,0.9446,0.9178
348,0.9440,0.9168
349,0.9434,0.9157
350,0.9428,0.9148
351,0.9422,0.9139
352,0.9416,0.9129
353,0.9410,0.9119
354,0.9405,0.9110
355,0.9399,0.9100
356,0.9393,0.9091
357,0.9387,0.9082
358,0.9382,0.9072
359,0.9376,0.9063
360,0.9370,0.9056
361,0.9364,0.9047
362,0.9359,0.9037
363,0.9354,0.9029
364,0.9348,0.9020
365,0.9343,0.9012
366,0.9337,0.9003
367,0.9332,0.8993
368,0.9326,0.8984
369,0.9321,0.8975
370,0.9315,0.8966
371,0.9309,0.8956
372,0.9305,0.8949
373,0.9299,0.8940
374,0.9294,0.8932
375,0.9289,0.8923
376,0.9284,0.8914
377,0.9279,0.8906
378,0.9275,0.8898
379,0.9270,0.8890
380,0.9265,0.8884
381,0.9260,0.8876
382,0.9255,0.8867
383,0.9250,0.8859
384,0.9244,0.8850
385,0.9239,0.8841
386,0.9233,0.8832
387,0.9228,0.8823
388,0.9224,0.8817
389,0.9219,0.8808
390,0.9214,0.8801
391,0.9209,0.8794
392,0.9204,0.8785
393,0.9199,0.8777
394,0.9194,0.8769
395,0.9190,0.8761
396,0.9185,0.8754
397,0.9181,0.8747
398,0.9176,0.8739
399,0.9172,0.8732
400,0.9167,0.8726
401,0.9162,0.8719
402,0.9157,0.8712
403,0.9152,0.8705
404,0.9148,0.8698
405,0.9143,0.8690
406,0.9139,0.8683
407,0.9135,0.8676
408,0.9130,0.8669
409,0.9125,0.8660
410,0.9120,0.8652
411,0.9116,0.8645
412,0.9111,0.8637
413,0.9106,0.8629
414,0.9102,0.8621
415,0.9097,0.8614
416,0.9093,0.8606
417,0.9088,0.8599
418,0.9084,0.8593
419,0.9079,0.8585
420,0.9075,0.8580
421,0.9070,0.8573
422,0.9066,0.8566
423,0.9061,0.8559
424,0.9057,0.8553
425,0.9053,0.8545
426,0.9048,0.8538
427,0.9044,0.8531
428,0.9039,0.8524
429,0.9035,0.8517
430,0.9031,0.8509
431,0.9027,0.8503
432,0.9022,0.8496
433,0.9018,0.8489
434,0.9014,0.8483
435,0.9011,0.8477
436,0.9007,0.8471
437,0.9003,0.8465
438,0.8999,0.8459
439,0.8995,0.8452
440,0.8991,0.8447
441,0.8987,0.8440
442,0.8983,0.8433
443,0.8979,0.8426
