iter,loss,rmse
266,1.0197,1.0061
267,1.0190,1.0045
268,1.0184,1.0031
269,1.0177,1.0016
270,1.0171,1.0002
271,1.0164,0.9989
272,1.0157,0.9973
273,1.0152,0.9961
274,1.0145,0.9946
275,1.0138,0.9934
276,1.0132,0.9922
277,1.0125,0.9906
278,1.0119,0.9893
279,1.0113,0.9878
280,1.0108,0.9870
281,1.0101,0.9856
282,1.0095,0.9843
283,1.0088,0.9830
284,1.0082,0.9817
285,1.0076,0.9805
286,1.0071,0.9791
287,1.0064,0.9778
288,1.0058,0.9764
289,1.0052,0.9751
290,1.0047,0.9738
291,1.0041,0.9726
292,1.0036,0.9715
293,1.0029,0.9700
294,1.0023,0.9686
295,1.0017,0.9673
296,1.0010,0.9661
297,1.0006,0.9649
298,1.0000,0.9636
299,0.9994,0.9624
300,0.9988,0.9615
301,0.9982,0.9602
302,0.9975,0.9588
303,0.9969,0.9576
304,0.9963,0.9565
305,0.9958,0.9552
306,0.9952,0.9540
307,0.9946,0.9527
308,0.9941,0.9516
309,0.9936,0.9504
310,0.9931,0.9493
311,0.9925,0.9481
312,0.9920,0.9470
313,0.9915,0.9458
314,0.9909,0.9447
315,0.9904,0.9436
316,0.9899,0.9426
317,0.9894,0.9414
318,0.9889,0.9403
319,0.9884,0.9393
320,0.9879,0.9386
321,0.9875,0.9376
322,0.9870,0.9364
323,0.9864,0.9353
324,0.9859,0.9342
325,0.9854,0.9331
326,0.9849,0.9320
327,0.9844,0.9309
328,0.9838,0.9297
329,0.9833,0.9288
330,0.9828,0.9278
331,0.9823,0.9268
332,0.9819,0.9257
333,0.9814,0.9247
334,0.9808,0.9236
335,0.9803,0.9225
336,0.9798,0.9215
337,0.9794,0.9205
338,0.9788,0.9196
339,0.9784,0.9186
340,0.9780,0.9179
341,0.9774,0.9170
342,0.9769,0.9159
343,0.9764,0.9150
344,0.9760,0.9140
345,0.9756,0.9130
346,0.9751,0.9121
347,0.9746,0.9112
348,0.9741,0.9102
349,0.9737,0.9093
350,0.9733,0.9082
351,0.9729,0.9074
352,0.9725,0.9065
353,0.9720,0.9055
354,0.9716,0.9047
355,0.9712,0.9037
356,0.9708,0.9029
357,0.9704,0.9021
358,0.9699,0.9011
359,0.9695,0.9002
360,0.9690,0.8996
361,0.9685,0.8988
362,0.9682,0.8981
363,0.9677,0.8973
364,0.9673,0.8966
365,0.9669,0.8957
366,0.9665,0.8948
367,0.9661,0.8939
368,0.9656,0.8930
369,0.9652,0.8920
370,0.9647,0.8910
371,0.9643,0.8902
372,0.9638,0.8894
373,0.9634,0.8885
374,0.9630,0.8877
375,0.9625,0.8868
376,0.9621,0.8860
377,0.9617,0.8852
378,0.9612,0.8843
379,0.9608,0.8835
380,0.9605,0.8830
381,0.9601,0.8824
382,0.9597,0.8815
383,0.9593,0.8807
384,0.9588,0.8798
385,0.9585,0.8790
386,0.9581,0.8782
387,0.9577,0.8775
388,0.9573,0.8767
389,0.9569,0.8758
390,0.9565,0.8750
391,0.9561,0.8742
392,0.9557,0.8734
393,0.9553,0.8726
394,0.9549,0.8718
395,0.9545,0.8710
396,0.9541,0.8704
397,0.9537,0.8697
398,0.9533,0.8689
399,0.9530,0.8683
400,0.9526,0.8677
401,0.9522,0.8671
402,0.9518,0.8664
403,0.9515,0.8657
404,0.9511,0.8649
405,0.9506,0.8642
406,0.9502,0.8634
407,0.9498,0.8626
408,0.9494,0.8619
409,0.9491,0.8612
410,0.9487,0.8605
411,0.9482,0.8597
412,0.9479,0.8590
413,0.9475,0.8583
414,0.9472,0.8576
415,0.9468,0.8570
416,0.9465,0.8563
417,0.9461,0.8556
418,0.9457,0.8549
419,0.9454,0.8544
420,0.9450,0.8539
421,0.9446,0.8532
422,0.9442,0.8525
423,0.9439,0.8518
424,0.9436,0.8512
425,0.9432,0.8504
426,0.9428,0.8498
427,0.9424,0.8492
428,0.9420,0.8486
429,0.9417,0.8480
430,0.9413,0.8474
431,0.9409,0.8466
432,0.9406,0.8461
433,0.9402,0.8455
434,0.9398,0.8450
435,0.9395,0.8444
436,0.9391,0.8439
437,0.9388,0.8433
438,0.9384,0.8427
439,0.9381,0.8420
440,0.9378,0.8417
441,0.9373,0.8410
442,0.9370,0.8405
443,0.9366,0.8398
444,0.9362,0.8392
445,0.9358,0.8386
446,0.9355,0.8379
447,0.9351,0.8374
448,0.9347,0.8367
449,0.9343,0.8361
450,0.9340,0.8356
451,0.9336,0.8349
452,0.9332,0.8343
453,0.9328,0.8336
454,0.9325,0.8331
455,0.9321,0.8326
456,0.9318,0.8320
457,0.9315,0.8315
458,0.9311,0.8310
459,0.9307,0.8304
460,0.9304,0.8301
461,0.9300,0.8295
462,0.9296,0.8288
463,0.9292,0.8283
464,0.9288,0.8277
465,0.9284,0.8272
466,0.9280,0.8266
467,0.9277,0.8261
468,0.9273,0.8254
469,0.9270,0.8249
470,0.9266,0.8243
471,0.9261,0.8237
472,0.9257,0.8231
473,0.9253,0.8225
474,0.9250,0.8220
475,0.9246,0.8214
476,0.9243,0.8210
477,0.9239,0.8204
478,0.9236,0.8199
479,0.9233,0.8194
480,0.9229,0.8190
481,0.9225,0.8184
482,0.9221,0.8179
483,0.9217,0.8173
484,0.9213,0.8168
485,0.9210,0.8162
486,0.9206,0.8157
487,0.9202,0.8152
488,0.9198,0.8146
489,0.9195,0.8141
490,0.9191,0.8136
491,0.9188,0.8131
492,0.9185,0.8127
493,0.9180,0.8121
494,0.9177,0.8115
495,0.9173,0.8111
496,0.9170,0.8106
497,0.9167,0.8101
498,0.9163,0.8096
499,0.9159,0.8091
500,0.9156,0.8088
501,0.9152,0.8083
502,0.9148,0.8077
503,0.9145,0.8072
504,0.9141,0.8067
505,0.9137,0.8062
506,0.9133,0.8057
507,0.9129,0.8052
508,0.9126,0.8048
509,0.9122,0.8043
510,0.9119,0.8038
511,0.9115,0.8034
512,0.9112,0.8030
513,0.9108,0.8024
514,0.9105,0.8020
515,0.9102,0.8015
516,0.9098,0.8010
