iter,loss,rmse
266,1.9392,0.9059
267,1.9385,0.9035
268,1.9377,0.9009
269,1.9370,0.9017
270,1.9363,0.9017
271,1.9355,0.9032
272,1.9348,0.9017
273,1.9341,0.9020
274,1.9334,0.9000
275,1.9327,0.9032
276,1.9320,0.9026
277,1.9313,0.9026
278,1.9306,0.8995
279,1.9299,0.8988
280,1.9292,0.9010
281,1.9285,0.8990
282,1.9278,0.9034
283,1.9271,0.9016
284,1.9265,0.8978
285,1.9258,0.9017
286,1.9251,0.8973
287,1.9244,0.8922
288,1.9238,0.8968
289,1.9231,0.8960
290,1.9225,0.8995
291,1.9218,0.8963
292,1.9212,0.8974
293,1.9205,0.8991
294,1.9199,0.8975
295,1.9193,0.8936
296,1.9186,0.8922
297,1.9180,0.8920
298,1.9174,0.8915
299,1.9167,0.8942
