iter,loss,rmse
266,0.8403,0.4580
267,0.8392,0.4574
268,0.8381,0.4528
269,0.8370,0.4531
270,0.8359,0.4470
271,0.8349,0.4508
272,0.8338,0.4477
273,0.8327,0.4562
274,0.8317,0.4443
275,0.8306,0.4481
276,0.8295,0.4357
277,0.8284,0.4330
278,0.8274,0.4413
279,0.8263,0.4435
280,0.8253,0.4287
281,0.8242,0.4361
282,0.8232,0.4388
283,0.8221,0.4418
284,0.8211,0.4462
285,0.8201,0.4428
286,0.8191,0.4339
287,0.8181,0.4308
288,0.8170,0.4289
289,0.8161,0.4291
290,0.8151,0.4370
291,0.8141,0.4254
292,0.8130,0.4230
293,0.8120,0.4275
294,0.8110,0.4230
295,0.8100,0.4159
296,0.8090,0.4203
297,0.8080,0.4171
298,0.8071,0.4216
299,0.8061,0.4080
