iter,loss,rmse
1,0.8046,2.7144
2,1.0724,2.7113
3,1.2061,2.7080
4,1.2860,2.7044
5,1.3391,2.7002
6,1.3768,2.6956
7,1.4049,2.6901
8,1.4265,2.6838
9,1.4435,2.6765
10,1.4572,2.6674
11,1.4684,2.6569
12,1.4776,2.6443
13,1.4852,2.6292
14,1.4915,2.6106
15,1.4968,2.5887
16,1.5011,2.5632
17,1.5048,2.5339
18,1.5078,2.4998
19,1.5103,2.4699
20,1.5124,2.4390
21,1.5141,2.4122
22,1.5154,2.3867
23,1.5164,2.3666
24,1.5172,2.3557
25,1.5176,2.3479
26,1.5179,2.3405
27,1.5180,2.3392
28,1.5179,2.3354
29,1.5176,2.3314
30,1.5173,2.3256
31,1.5168,2.3190
32,1.5163,2.3078
33,1.5156,2.2933
34,1.5149,2.2746
35,1.5140,2.2622
36,1.5131,2.2526
37,1.5121,2.2352
38,1.5110,2.2251
39,1.5098,2.2220
40,1.5084,2.2140
41,1.5070,2.2100
42,1.5054,2.2110
43,1.5038,2.2114
44,1.5022,2.2089
45,1.5005,2.2226
46,1.4988,2.2145
47,1.4970,2.2078
48,1.4952,2.2064
49,1.4934,2.2018
50,1.4917,2.1951
51,1.4899,2.1988
52,1.4882,2.2235
53,1.4865,2.2277
54,1.4847,2.2303
55,1.4830,2.2236
56,1.4813,2.2181
57,1.4795,2.2061
58,1.4779,2.1990
59,1.4762,2.1839
60,1.4744,2.1746
61,1.4727,2.1850
62,1.4711,2.1763
63,1.4694,2.1519
64,1.4675,2.1076
65,1.4658,2.1090
66,1.4641,2.0892
67,1.4624,2.0579
68,1.4607,2.0487
69,1.4591,2.0268
70,1.4574,2.0189
71,1.4558,2.0167
72,1.4541,1.9935
73,1.4525,2.0058
74,1.4509,1.9913
75,1.4492,1.9649
76,1.4475,1.9566
77,1.4460,1.9541
78,1.4444,1.9498
79,1.4428,1.9232
80,1.4412,1.9137
81,1.4396,1.8753
82,1.4380,1.8627
83,1.4363,1.8381
84,1.4347,1.8277
85,1.4331,1.8137
86,1.4314,1.7752
87,1.4298,1.7558
88,1.4281,1.7385
89,1.4265,1.7198
90,1.4248,1.6780
91,1.4231,1.6882
92,1.4214,1.6725
93,1.4197,1.6648
94,1.4180,1.6347
95,1.4162,1.5925
96,1.4145,1.5677
97,1.4127,1.5443
98,1.4109,1.5127
99,1.4091,1.5022
100,1.4072,1.4698
101,1.4053,1.4591
102,1.4034,1.4395
103,1.4015,1.4056
104,1.3996,1.3644
105,1.3976,1.3465
106,1.3956,1.3192
107,1.3935,1.3002
108,1.3914,1.2856
109,1.3893,1.2610
110,1.3872,1.2375
111,1.3849,1.2139
112,1.3827,1.1795
113,1.3805,1.1627
114,1.3782,1.1346
115,1.3758,1.1094
116,1.3734,1.0854
117,1.3710,1.0654
118,1.3685,1.0442
119,1.3659,1.0136
120,1.3633,0.9899
121,1.3607,0.9740
122,1.3581,0.9556
123,1.3554,0.9463
124,1.3527,0.9197
125,1.3499,0.8888
126,1.3469,0.8583
127,1.3440,0.8500
128,1.3410,0.8380
129,1.3380,0.8170
130,1.3349,0.8004
131,1.3319,0.7941
132,1.3288,0.7858
133,1.3257,0.7812
134,1.3226,0.7664
135,1.3194,0.7689
136,1.3163,0.7682
137,1.3131,0.7494
138,1.3099,0.7536
139,1.3066,0.7392
140,1.3034,0.7412
141,1.3002,0.7362
142,1.2970,0.7268
143,1.2938,0.7231
144,1.2906,0.7224
145,1.2874,0.7096
146,1.2843,0.7179
147,1.2812,0.7010
148,1.2781,0.7039
149,1.2750,0.6990
150,1.2719,0.6944
151,1.2688,0.6800
152,1.2658,0.6888
153,1.2628,0.6816
154,1.2597,0.6711
155,1.2568,0.6802
156,1.2538,0.6801
157,1.2509,0.6674
158,1.2479,0.6640
159,1.2450,0.6637
160,1.2421,0.6679
161,1.2393,0.6685
162,1.2364,0.6555
163,1.2336,0.6613
164,1.2308,0.6541
165,1.2280,0.6570
166,1.2253,0.6553
167,1.2226,0.6646
168,1.2198,0.6518
169,1.2171,0.6558
170,1.2145,0.6452
171,1.2118,0.6531
172,1.2092,0.6579
173,1.2066,0.6519
174,1.2040,0.6410
175,1.2015,0.6542
176,1.1989,0.6348
177,1.1964,0.6412
178,1.1939,0.6417
179,1.1915,0.6354
180,1.1890,0.6299
181,1.1866,0.6310
182,1.1842,0.6308
183,1.1818,0.6341
184,1.1794,0.6247
185,1.1771,0.6304
186,1.1748,0.6304
187,1.1724,0.6195
188,1.1701,0.6261
189,1.1678,0.6188
190,1.1656,0.6189
191,1.1633,0.6231
192,1.1611,0.6204
193,1.1589,0.6193
194,1.1567,0.6161
195,1.1545,0.6165
196,1.1523,0.6177
197,1.1503,0.6292
198,1.1482,0.6227
199,1.1460,0.6140
200,1.1439,0.6164
201,1.1419,0.6117
202,1.1398,0.6161
203,1.1378,0.6130
204,1.1358,0.6094
205,1.1338,0.6126
206,1.1318,0.6203
207,1.1299,0.6103
208,1.1279,0.6104
209,1.1260,0.6127
210,1.1240,0.6072
211,1.1222,0.6061
212,1.1203,0.6132
213,1.1184,0.6034
214,1.1165,0.6087
215,1.1147,0.6064
216,1.1128,0.6005
217,1.1110,0.6025
218,1.1092,0.6143
219,1.1074,0.6134
220,1.1056,0.6082
221,1.1039,0.6077
222,1.1021,0.5978
223,1.1004,0.5933
224,1.0986,0.6037
225,1.0970,0.6141
226,1.0952,0.5945
227,1.0936,0.6004
228,1.0919,0.6010
229,1.0902,0.5885
230,1.0886,0.5885
231,1.0869,0.5952
232,1.0853,0.5895
233,1.0837,0.5983
234,1.0821,0.5923
235,1.0805,0.5949
236,1.0789,0.5935
237,1.0774,0.5796
238,1.0758,0.5866
239,1.0742,0.5927
240,1.0727,0.5887
241,1.0712,0.5934
242,1.0697,0.5880
243,1.0682,0.5933
244,1.0667,0.5933
245,1.0652,0.5818
246,1.0637,0.5855
247,1.0623,0.5892
248,1.0608,0.5811
249,1.0594,0.5794
250,1.0579,0.5903
251,1.0565,0.5904
252,1.0550,0.5759
253,1.0536,0.5862
254,1.0522,0.5822
255,1.0508,0.5688
256,1.0493,0.5775
257,1.0480,0.5780
258,1.0466,0.5707
259,1.0452,0.5726
260,1.0438,0.5710
261,1.0425,0.5729
262,1.0411,0.5777
263,1.0398,0.5740
264,1.0385,0.5779
265,1.0371,0.5648
266,1.0358,0.5724
267,1.0345,0.5710
268,1.0331,0.5669
269,1.0318,0.5749
270,1.0305,0.5655
271,1.0292,0.5662
272,1.0279,0.5656
273,1.0267,0.5740
274,1.0254,0.5612
275,1.0241,0.5660
276,1.0228,0.5548
277,1.0215,0.5550
278,1.0202,0.5678
