iter,loss,rmse
266,1.3954,0.8632
267,1.3949,0.8590
268,1.3945,0.8556
269,1.3940,0.8652
270,1.3935,0.8593
271,1.3931,0.8600
272,1.3926,0.8512
273,1.3922,0.8513
274,1.3917,0.8526
275,1.3913,0.8611
276,1.3908,0.8677
277,1.3904,0.8433
278,1.3899,0.8453
279,1.3895,0.8632
280,1.3891,0.8569
281,1.3886,0.8536
282,1.3882,0.8563
283,1.3878,0.8754
284,1.3874,0.8526
285,1.3869,0.8441
286,1.3865,0.8437
287,1.3861,0.8477
288,1.3857,0.8600
289,1.3853,0.8669
290,1.3848,0.8612
291,1.3844,0.8445
292,1.3840,0.8435
293,1.3836,0.8525
294,1.3832,0.8536
295,1.3828,0.8562
296,1.3824,0.8494
297,1.3820,0.8543
298,1.3816,0.8482
299,1.3812,0.8654
