iter,loss,rmse
266,1.2102,0.7318
267,1.2100,0.7305
268,1.2097,0.7301
269,1.2095,0.7289
270,1.2093,0.7285
271,1.2091,0.7284
272,1.2089,0.7300
273,1.2087,0.7287
274,1.2085,0.7290
275,1.2083,0.7324
276,1.2080,0.7244
277,1.2078,0.7307
278,1.2076,0.7274
279,1.2074,0.7274
280,1.2072,0.7251
281,1.2070,0.7305
282,1.2068,0.7259
283,1.2066,0.7268
284,1.2064,0.7257
285,1.2062,0.7250
286,1.2060,0.7242
287,1.2058,0.7224
288,1.2056,0.7278
289,1.2054,0.7213
290,1.2052,0.7246
291,1.2050,0.7241
292,1.2048,0.7242
293,1.2046,0.7249
294,1.2044,0.7210
295,1.2042,0.7196
296,1.2040,0.7240
297,1.2038,0.7252
298,1.2036,0.7233
299,1.2034,0.7232
